year,state,lga,fvi_score,annual_rainfall_mm,population_exposed_thousands
2020,Kaduna,Kagarko,4.83,772,17
2020,Kaduna,Sabon-Gari,5.4,781,13
2020,Kaduna,Sanga,5.22,777,16
2020,Kaduna,Jaba,1.65,735,10
2020,Kaduna,Zango-Kataf,4.42,643,9
2020,Kaduna,Zaria,2.68,742,11
2020,Kano,Dawakin Tofa,9.26,606,14
2020,Kano,Doguwa,3.01,654,13
2020,Kano,Dala,8.12,630,9
2020,Kano,Makoda,3.5,774,7
2020,Kano,Fagge,8.01,751,11
2020,Kano,Gabasawa,5.64,806,15
2020,Kano,Kunchi,3.59,612,15
2020,Kano,Garko,3.95,760,13
2020,Kano,Nasarawa,9.61,731,15
2020,Kano,Garum Mallam,4.45,736,15
2020,Kano,Ungogo,5.9,760,11
2020,Kano,Kibiya,8.51,636,11
2020,Kano,Kura,4.35,641,11
2020,Kano,Gaya,3.89,753,6
2020,Kano,Kiru,3.27,713,13
2020,Kano,Gezawa,4,753,12
2020,Kano,Ajingi,4.59,784,11
2020,Kano,Madobi,7.43,643,11
2020,Kano,Tudun Wada,4.25,642,14
2020,Kano,Tsanyawa,7.53,750,9
2020,Kano,Tofa,4.17,660,9
2020,Kano,Albasu,6.95,626,14
2020,Kano,Kabo,1.05,673,11
2020,Kano,Minjibir,7.54,812,12
2020,Kano,Tarauni,6.53,675,7
2020,Kano,Takai,1.58,661,6
2020,Kano,Sumaila,9.89,645,5
2020,Kano,Kumbotso,3.68,804,7
2020,Kano,Shanono,8.09,720,7
2020,Kano,Warawa,1.64,624,10
2020,Kano,Bagwai,4.33,714,6
2020,Kano,Bebeji,9.66,774,9
2020,Kano,Bichi,6.25,898,24
2020,Kano,Rogo,7.6,1125,28
2020,Kano,Wudil,2.1,1135,11
2020,Kano,Rimin Gado,7.15,1014,11
2020,Kano,Rano,4.43,1084,26
2020,Kano,Gwale,7.08,1053,26
2020,Kano,Bunkure,5.39,954,25
2020,Kano,Gwarzo,2.45,905,22
2020,Kano,Dambatta,3.22,1035,26
2020,Kano,Dawakin Kudu,7.97,1089,23
2020,Kano,Kano Municipal,4.86,979,15
2020,Kano,Karaye,4.89,972,28
2020,Katsina,Dutsi,8.36,997,14
2020,Katsina,Malumfashi,4.37,913,23
2020,Katsina,Rimi,1.29,859,22
2020,Katsina,Kurfi,2.21,896,20
2020,Katsina,Daura,4.76,1019,26
2020,Katsina,Danja,6.65,1008,10
2020,Katsina,Dandume,3.31,906,19
2020,Katsina,Katsina,4.54,1098,13
2020,Katsina,Safana,5.09,1040,20
2020,Katsina,Sabuwa,2.9,1533,29
2020,Katsina,Kusada,1.13,1488,27
2020,Katsina,Dan Musa,6.79,1505,26
2020,Katsina,Bindawa,7.72,1258,25
2020,Katsina,Batagarawa,7.95,1350,31
2020,Katsina,Charanchi,9.69,1569,23
2020,Katsina,Mai'adua,5.58,1510,19
2020,Katsina,Musawa,4.2,1217,32
2020,Katsina,Ingawa,2.76,1331,35
2020,Katsina,Jibia,9.54,1460,34
2020,Katsina,Baure,7.98,1326,40
2020,Katsina,Sandamu,3.48,1191,35
2020,Katsina,Bakori,6.14,1421,17
2020,Katsina,Batsari,6.82,1434,38
2020,Katsina,Matazu,3.95,1191,15
2020,Katsina,Dutsin-Ma,7.02,1326,15
2020,Katsina,Kafur,7.91,1333,35
2020,Katsina,Faskari,1.92,1246,18
2020,Katsina,Mashi,8.85,1279,31
2020,Katsina,Kankia,3.78,1499,31
2020,Katsina,Kaita,7.52,1211,23
2020,Katsina,Funtua,3.86,1114,19
2020,Katsina,Kankara,7.65,1206,15
2020,Katsina,Zango,4.88,1126,20
2020,Katsina,Mani,5.96,1185,24
2020,Kebbi,Dandi,1.72,1132,23
2020,Kebbi,Jega,8.56,1303,17
2020,Kebbi,Bunza,1.91,1064,13
2020,Kebbi,Ngaski,5.88,1259,29
2020,Kebbi,Birnin Kebbi,9.55,1075,13
2020,Kebbi,Fakai,5.59,1277,15
2020,Kebbi,Koko/Besse,1.08,1008,29
2020,Kebbi,Aleiro,2.29,1281,25
2020,Kebbi,Zuru,3.09,1239,14
2020,Kebbi,Sakaba,1.37,1097,22
2020,Kebbi,Gwandu,5.64,1128,18
2020,Kebbi,Augie,6.23,1068,17
2020,Kebbi,Argungu,3.98,1992,71
2020,Kebbi,Kalgo,9.11,1666,30
2020,Kebbi,Wasagu/Danko,4,1783,43
2020,Kebbi,Arewa-Dandi,3.58,1916,69
2020,Kebbi,Suru,8.8,1988,42
2020,Kebbi,Maiyama,9.09,2009,49
2020,Kebbi,Bagudo,5.49,1605,49
2020,Kebbi,Shanga,8.66,1978,28
2020,Kebbi,Yauri,8.86,1551,35
2020,Kogi,Ajaokuta,9.76,1856,63
2020,Kogi,Ankpa,4.71,1964,72
2020,Kogi,Dekina,8.35,2023,45
2020,Kogi,Ibaji,1.37,1632,35
2020,Kogi,Idah,3.98,1571,46
2020,Kogi,Kogi,1.48,1558,57
2020,Kogi,Bassa,5,1814,29
2020,Kogi,Yagba East,5.15,2070,46
2020,Kogi,Yagba West,4.79,1737,60
2020,Kogi,Lokoja,8.28,1996,66
2020,Kogi,Mopa-Muro,8.23,1683,52
2020,Kogi,Ofu,5.51,1300,35
2020,Kogi,Ogori/Magongo,5.67,1224,36
2020,Kogi,Okehi,7.63,1305,31
2020,Kogi,Okene,1.86,1387,13
2020,Kogi,Olamabolo,7.71,1192,31
2020,Kogi,Omala,7.97,1288,32
2020,Kogi,Igalamela-Odolu,7.14,1233,31
2020,Kogi,Kabba/Bunu,3.85,1420,19
2020,Kogi,Ijumu,6.91,1155,20
2020,Kogi,Adavi,8.76,1230,18
2020,Kwara,Ekiti,9.93,1311,30
2020,Kwara,Edu,7.72,1145,22
2020,Kwara,Offa,1.18,1134,20
2020,Kwara,Ilorin South,8.82,1051,29
2020,Kwara,Pategi,1.64,1161,34
2020,Kwara,Ilorin East,3.01,1111,20
2020,Kwara,Kaiama,8.15,1267,19
2020,Kwara,Ilorin East,7.3,1284,34
2020,Kwara,Ilorin West,3.42,1279,31
2020,Kwara,Baruten,8.59,1172,15
2020,Kwara,Ifelodun,8.23,1174,18
2020,Kwara,Oyun,2.94,1269,37
2020,Kwara,Oke-Ero,3.81,1338,16
2020,Kwara,Moro,5.48,1369,33
2020,Kwara,Ilorin South,3.65,1063,15
2020,Kwara,Isin,4.14,1221,22
2020,Kwara,Irepodun,3.51,1358,26
2020,Kwara,Asa,4.96,1362,19
2020,Lagos,Ikorodu,7.75,1270,35
2020,Lagos,Ajeromi-Ifelodun,3.83,1345,36
2020,Lagos,Ikeja,3.4,1088,37
2020,Lagos,Badagry,7.97,1130,21
2020,Lagos,Alimosho,4.74,1022,28
2020,Lagos,Amuwo-Odofin,3.58,1309,28
2020,Lagos,Eti-Osa,6.76,1234,26
2020,Lagos,Shomolu,5.62,1134,22
2020,Lagos,Apapa,1.26,1305,35
2020,Lagos,Surulere,1.71,1242,25
2020,Lagos,Oshodi-Isolo,9.18,1443,30
2020,Lagos,Agege,2.3,1413,22
2020,Lagos,Kosofe,4.26,1394,12
2020,Lagos,Ifako-Ijaye,7.4,1518,26
2020,Lagos,Lagos Mainland,4.41,1585,20
2020,Lagos,Lagos Island,3.09,1727,29
2020,Lagos,Ibeju/Lekki,8.65,1672,25
2020,Lagos,Mushin,1.92,1399,28
2020,Lagos,Ojo,7.4,1398,12
2020,Lagos,Epe,2.71,1440,17
2020,Lagos,Ibeju/Lekki,7.38,1501,17
2020,Nasarawa,Wamba,1.84,1506,20
2020,Nasarawa,Karu,5.44,1445,29
2020,Nasarawa,Lafia,8.59,1311,14
2020,Nasarawa,Nasarawa-Eggon,2.11,1551,27
2020,Nasarawa,Doma,8.35,1581,32
2020,Nasarawa,Toto,3.61,1633,26
2020,Nasarawa,Nasarawa,1.4,1645,26
2020,Nasarawa,Awe,8.14,1350,24
2020,Nasarawa,Akwanga,5.13,1661,17
2020,Nasarawa,Obi,1.57,1865,25
2020,Nasarawa,Kokona,6.32,1924,33
2020,Nasarawa,Keffi,7.22,1709,23
2020,Nasarawa,Keana,5.11,1577,21
2020,Niger,Edati,2.71,1736,16
2020,Niger,Suleja,3,1597,17
2020,Niger,Muya,3.75,1954,21
2020,Niger,Bida,7.94,1720,32
2020,Niger,Mokwa,2.25,1775,24
2020,Niger,Shiroro,7.29,1807,24
2020,Niger,Mariga,8.38,1578,18
2020,Niger,Borgu,8.07,1778,30
2020,Niger,Bosso,9.31,1780,29
2020,Niger,Mashegu,8.71,1674,17
2020,Niger,Gbako,3.1,1731,13
2020,Niger,Lapai,3.04,1737,30
2020,Niger,Agwara,4.51,1879,13
2020,Niger,Chanchaga,5.91,1720,16
2020,Niger,Agaie,3.25,1594,14
2020,Niger,Tafa,1.13,1279,7
2020,Niger,Lavun,2.62,1344,15
2020,Niger,Gurara,7.99,1431,5
2020,Niger,Kontagora,7.46,1343,12
2020,Niger,Rafi,8.23,1340,7
2020,Niger,Wushishi,7.75,1340,7
2020,Niger,Magama,7.96,1461,9
2020,Niger,Paikoro,2.59,1524,15
2020,Niger,Rijau,4.92,1518,9
2020,Niger,Katcha,1.01,1633,6
2020,Ogun,Remo North,5.64,1469,13
2020,Ogun,Ifo,5.6,1318,11
2020,Ogun,Egbado South,3.97,1307,11
2020,Ogun,Egbado North,3.13,1453,11
2020,Ogun,Ijebu North East,1.11,1477,11
2020,Ogun,Ikenne,6.54,1372,9
2020,Ogun,Ijebu North,6.84,1422,9
2020,Ogun,Ijebu East,6.59,1528,9
2020,Ogun,Ado-Odo/Ota,1.97,1560,12
2020,Ogun,Abeokuta North,2.99,1396,6
2020,Ogun,Abeokuta South,2.23,1225,7
2020,Ogun,Ipokia,9.22,1438,15
2020,Ogun,Obafemi-Owode,9.54,1257,11
2020,Ogun,Imeko-Afon,6.38,1649,12
2020,Ogun,Odeda,4.33,1648,8
2020,Ogun,Ijebu Ode,1.97,1643,14
2020,Ogun,Odogbolu,6.71,1264,6
2020,Ogun,Shagamu,2.86,1386,12
2020,Ogun,Ogun waterside,3.54,1568,6
2020,Ogun,Ewekoro,5.96,1111,20
2020,Ondo,Akoko South West,5.34,1252,23
2020,Ondo,Akoko South East,9.49,1335,21
2020,Ondo,Idanre,7.2,1112,12
2020,Ondo,Ondo East,9.65,1357,22
2020,Ondo,Okitipupa,4.35,1180,13
2020,Ondo,Ondo West,7.78,1222,18
2020,Ondo,Akoko North East,3.05,1167,20
2020,Ondo,Akoko North West,6.63,1303,18
2020,Ondo,Ifedore,8.3,1154,21
2020,Ondo,Irele,6.98,1262,20
2020,Ondo,Ose,5.23,1223,19
2020,Ondo,Ile-Oluji-Okeigbo,3.99,1315,15
2020,Ondo,Akure South,5.31,1163,17
2020,Ondo,Odigbo,2.65,1392,23
2020,Ondo,Ilaje,3.98,1142,13
2020,Ondo,Ese-Odo,7.7,1161,11
2020,Ondo,Akure North,9.8,1290,10
2020,Ondo,Owo,5.21,1400,17
2020,Osun,Boripe,6.93,1440,14
2020,Osun,Ifedayo,8.12,1145,23
2020,Osun,Ifelodun,2.34,1456,16
2020,Osun,Ilesha West,5.72,1226,8
2020,Osun,Ilesha East,9.5,1362,14
2020,Osun,Ejigbo,1.64,1448,15
2020,Osun,Aiyedire,3.12,1326,19
2020,Osun,Aiyedade,7.02,1130,11
2020,Osun,Irewole,7.5,1320,11
2020,Osun,Boluwaduro,3.66,1271,9
2020,Osun,Irepodun,9.61,1217,20
2020,Osun,Ife East,6.05,1438,11
2020,Osun,Ila,9.97,1317,12
2020,Osun,Egbedore,2.67,1354,12
2020,Osun,Ede North,6.1,1271,22
2020,Osun,Ife Central,9.34,1437,26
2020,Osun,Obokun,7.02,1284,30
2020,Osun,Ola-oluwa,3,1427,21
2020,Osun,Atakumosa West,4.92,1406,20
2020,Osun,Atakumosa East,6.05,1275,18
2020,Osun,Ede South,4.42,1293,22
2020,Osun,Ife North,7.57,1455,18
2020,Osun,Iwo,9.66,1307,30
2020,Osun,Orolu,5.37,1424,13
2020,Osun,Isokan,6.88,1520,11
2020,Osun,Odo-Otin,5.47,1315,11
2020,Osun,Ife South,6.13,1245,26
2020,Osun,Oriade,6.01,1324,27
2020,Osun,Osogbo,9.62,1414,28
2020,Osun,Olorunda,6.67,1209,21
2020,Oyo,Saki West,7.78,1371,12
2020,Oyo,Oyo East,6.45,3374,26
2020,Oyo,Oyo West,2.64,3059,41
2020,Oyo,Saki East,2.21,3471,22
2020,Oyo,Atigbo,8.68,3577,20
2020,Oyo,Atiba,8.06,3741,37
2020,Oyo,Akinyele,7.36,3466,46
2020,Oyo,Kajola,5.07,3036,23
2020,Oyo,Itesiwaju,8.84,3227,44
2020,Oyo,Ido,3.57,3765,53
2020,Oyo,Iseyin,3.69,3404,25
2020,Oyo,Ibarapa North,9.37,2853,58
2020,Oyo,Ibarapa Central,6.66,3129,31
2020,Oyo,Ibadan South West,1.47,3220,46
2020,Oyo,Ibadan South East,8.06,3628,57
2020,Oyo,Afijio,7.78,3215,46
2020,Oyo,Ibadan North West,7.06,3593,35
2020,Oyo,Ibadan North East,1.06,3440,23
2020,Oyo,Ibadan North,5.36,3087,42
2020,Oyo,Surulere,2.27,3124,50
2020,Oyo,Ibarapa East,2.08,3042,38
2020,Oyo,Irepo,5.39,3117,56
2020,Oyo,Ogbomosho North,6,3016,47
2020,Oyo,Ogbomosho South,6.84,3618,26
2020,Oyo,Ogo Oluwa,1.65,589,19
2020,Oyo,Lagelu,5.28,668,21
2020,Oyo,Iwajowa,8.83,580,9
2020,Oyo,Olorunsogo,2.77,754,9
2020,Oyo,Oluyole,9.61,684,12
2020,Oyo,Ona-Ara,3.87,692,18
2020,Oyo,Orelope,2.58,694,9
2020,Oyo,Ori Ire,9.04,685,19
2020,Oyo,Egbeda,2.64,663,10
2020,Plateau,Bassa,9.03,572,11
2020,Plateau,Bokkos,1.34,763,11
2020,Plateau,Langtang North,4.91,686,13
2020,Plateau,Qua'an Pan,1.06,627,8
2020,Plateau,Barikin Ladi,6.99,632,10
2020,Plateau,Riyom,6.6,749,16
2020,Plateau,Langtang South,6.17,668,13
2020,Plateau,Pankshin,4.89,702,18
2020,Plateau,Wase,3.38,609,21
2020,Plateau,Kanam,8.51,763,21
2020,Plateau,Kanke,6.83,640,10
2020,Plateau,Mangu,1.97,702,19
2020,Plateau,Jos North,9.62,589,8
2020,Plateau,Jos East,7.83,597,16
2020,Plateau,Shendam,1.64,1157,24
2020,Plateau,Jos South,3.35,1028,31
2020,Plateau,Mikang,5.63,1142,20
2020,Rivers,Etche,9.78,1086,13
2020,Rivers,Andoni,8.63,1175,26
2020,Rivers,Port-Harcourt,2.31,1246,29
2020,Rivers,Opobo/Nkoro,1.22,1082,16
2020,Rivers,Ogu/Bolo,7.49,1156,24
2020,Rivers,Khana,7.48,1248,31
2020,Rivers,Ogba/Egbema/Ndoni,1.5,1126,20
2020,Rivers,Degema,4.4,1106,20
2020,Rivers,Emohua,5.45,1048,24
2020,Rivers,Asari-Toru,8.35,1230,33
2020,Rivers,Bonny,5.63,977,22
2020,Rivers,Obia/Akpor,9.25,1179,22
2020,Rivers,Eleme,6.55,1292,24
2020,Rivers,Ahoada East,7.04,613,21
2020,Rivers,Gokana,7.26,468,9
2020,Rivers,Oyigbo,1.09,496,14
2020,Rivers,Ahoada West,5.16,552,10
2020,Rivers,Tai,2.41,480,19
2020,Rivers,Okrika,6.03,581,8
2020,Rivers,Ikwerre,6.73,545,10
2020,Rivers,Omumma,5.29,592,20
2020,Rivers,Akuku Toru,4.21,526,17
2020,Rivers,Abua/Odual,8.45,568,12
2020,Sokoto,Yabo,7.94,479,13
2020,Sokoto,Bodinga,5.4,572,11
2020,Sokoto,Kebbe,4.36,545,8
2020,Sokoto,Sabon Birni,7.7,531,19
2020,Sokoto,Binji,6.34,534,15
2020,Sokoto,Shagari,5.91,607,18
2020,Sokoto,Silame,3.76,580,21
2020,Sokoto,Sokoto North,8.34,584,17
2020,Sokoto,Sokoto South,7.11,664,16
2020,Sokoto,Gada,9.61,658,28
2020,Sokoto,Goronyo,5.83,640,20
2020,Sokoto,Gudu,4.63,781,31
2020,Sokoto,Tambuwal,3.99,645,12
2020,Sokoto,Isa,2.64,627,13
2020,Sokoto,Gwadabawa,1.22,739,18
2020,Sokoto,Tureta,6.51,645,19
2020,Sokoto,Tangaza,4.74,641,16
2020,Sokoto,Dange-Shuni,3.18,675,15
2020,Sokoto,Illela,8.8,607,21
2020,Sokoto,Rabah,6.98,640,16
2020,Sokoto,Wamako,8.92,628,31
2020,Sokoto,Kware,8.27,2229,27
2020,Sokoto,Wurno,1.77,2073,34
2020,Taraba,Jalingo,7.65,2020,27
2020,Taraba,Gashaka,9.37,1818,21
2020,Taraba,Bali,7.25,2239,27
2020,Taraba,Ardo-Kola,3.39,2149,14
2020,Taraba,Sardauna,9.25,1965,26
2020,Taraba,Kurmi,2.9,2349,26
2020,Taraba,Karim-Lamido,3.69,1849,40
2020,Taraba,Zing,5.81,2074,23
2020,Taraba,Gassol,6.33,1829,29
2020,Taraba,Donga,5.26,2139,31
2020,Taraba,Ussa,8.49,2092,15
2020,Taraba,Wukari,6.2,1842,35
2020,Taraba,Yorro,1.69,2218,15
2020,Taraba,Takum,5.72,2265,25
2020,Taraba,Lau,7.6,2333,17
2020,Taraba,Ibi,4.77,1020,18
2020,Yobe,Tarmua,3.86,936,29
2020,Yobe,Damaturu,1.66,990,12
2020,Yobe,Bade,4.35,926,22
2020,Yobe,Gulani,5.77,942,14
2020,Yobe,Nangere,7.04,939,20
2020,Yobe,Gujba,5.63,997,18
2020,Yobe,Geidam,5.27,936,24
2020,Yobe,Machina,4.12,921,25
2020,Yobe,Nguru,8.05,969,23
2020,Yobe,Fune,2.07,920,14
2020,Yobe,Bursari,1.37,807,16
2020,Yobe,Potiskum,1.08,999,24
2020,Yobe,Jakusko,6.85,970,20
2020,Yobe,Fika,7.74,999,23
2020,Yobe,Yunusari,4.71,792,27
2020,Yobe,Yusufari,4.56,823,25
2020,Yobe,Karasuwa,3.46,1017,28
2020,Yobe,Bade,5.01,885,21
2020,Zamfara,Bakura,5.52,1052,23
2020,Zamfara,Gusau,3.64,964,22
2020,Zamfara,Anka,5.18,2895,14
2020,Zamfara,Gummi,2.72,3279,27
2020,Zamfara,Shinkafi,3.8,3023,18
2020,Zamfara,Talata Mafara,4.06,3205,34
2020,Zamfara,Maradun,6.05,3153,33
2020,Zamfara,Birnin Magaji,3.18,3046,25
2020,Zamfara,Bungudu,7.1,2956,16
2020,Zamfara,Tsafe,2.35,2608,33
2020,Zamfara,Gusau,6.37,3091,19
2020,Zamfara,Bukkuyum,8.26,2615,20
2020,Zamfara,Maru,8.47,2835,36
2020,Zamfara,Zurmi,7.33,3310,24
2020,Zamfara,Kaura Namoda,6.44,3152,26
2021,Abia,Aba North,3.99,3073,27
2021,Abia,Aba South,6.45,2595,32
2021,Abia,Ukwa East,8.14,2960,21
2021,Abia,Osisioma Ngwa,7.22,2683,13
2021,Abia,Bende,5.59,3350,15
2021,Abia,Ikwuano,3.11,2585,35
2021,Abia,Isiukwuato,8.34,2676,15
2021,Abia,Ugwunagbo,1.69,2529,31
2021,Abia,Umuahia South,7.89,2955,17
2021,Abia,Umuahia North,3.13,2579,32
2021,Abia,Arochukwu,6.64,3390,28
2021,Abia,Isiala-Ngwa South,5.19,2999,34
2021,Abia,Isiala-Ngwa North,4.79,3187,23
2021,Abia,Obi Ngwa,8.33,3080,20
2021,Abia,Umu-Nneochi,1.5,2899,25
2021,Abia,Ukwa West,7.13,2752,25
2021,Abia,Ohafia,9.43,3119,25
2021,Adamawa,Fufore,6.38,3100,17
2021,Adamawa,Mayo-Belwa,8.35,2012,42
2021,Adamawa,Michika,1.44,2251,43
2021,Adamawa,Shelleng,5.83,2336,36
2021,Adamawa,Demsa,7.74,2035,21
2021,Adamawa,Ganye,8.09,1785,46
2021,Adamawa,Guyuk,4.11,1898,37
2021,Adamawa,Mubi North,7.3,1817,24
2021,Adamawa,Mubi South,9.43,1985,24
2021,Adamawa,Girei,3.29,2183,33
2021,Adamawa,Yola North,1.8,2069,26
2021,Adamawa,Song,7.29,2257,21
2021,Adamawa,Hong,8.13,1850,16
2021,Adamawa,Yola South,3.51,2409,30
2021,Adamawa,Gombi,3.97,1831,40
2021,Adamawa,Jada,7.87,2012,34
2021,Adamawa,Maiha,5.93,1938,41
2021,Adamawa,Numan,6.49,2366,31
2021,Adamawa,Lamurde,3.25,2215,18
2021,Adamawa,Madagali,4.36,1945,33
2021,Adamawa,Toungo,6.78,1947,40
2021,Akwa Ibom,Ibiono Ibom,9.68,2220,43
2021,Akwa Ibom,Abak,6.89,742,16
2021,Akwa Ibom,Uyo,1.45,812,16
2021,Akwa Ibom,Urue-Offong/Oruko,5.64,797,20
2021,Akwa Ibom,Uruan,7.9,722,22
2021,Akwa Ibom,Essien Udim,1.63,737,23
2021,Akwa Ibom,Mbo,3.21,761,20
2021,Akwa Ibom,Mbo,9.36,924,10
2021,Akwa Ibom,Ika,5.12,928,19
2021,Akwa Ibom,Ukanafun,3.85,770,20
2021,Akwa Ibom,Udung Uko,3.23,730,9
2021,Akwa Ibom,Mbo,6.34,831,9
2021,Akwa Ibom,Etim Ekpo,7.09,766,23
2021,Akwa Ibom,Etinan,1.9,727,18
2021,Akwa Ibom,Itu,3.73,784,22
2021,Akwa Ibom,Ikono,6.89,796,25
2021,Akwa Ibom,Ikot Abasi,8.71,890,12
2021,Akwa Ibom,Ikot Ekpene,7.71,802,13
2021,Akwa Ibom,Oruk Anam,6.63,819,18
2021,Akwa Ibom,Oron,1.37,721,16
2021,Akwa Ibom,Onna,9.15,706,11
2021,Akwa Ibom,Okobo,6.21,3589,107
2021,Akwa Ibom,Eastern Obolo,6.75,3901,102
2021,Akwa Ibom,Eket,7.92,3785,105
2021,Akwa Ibom,Obot Akara,4.8,3684,79
2021,Akwa Ibom,Ini,6.42,3978,141
2021,Akwa Ibom,Nsit Ubium,1.73,3868,133
2021,Akwa Ibom,Nsit Ibom,5.46,3926,79
2021,Akwa Ibom,Nsit Atai,6.83,3113,123
2021,Akwa Ibom,Mkpat Enin,8.09,1584,35
2021,Akwa Ibom,Ibeno,6.55,1498,21
2021,Akwa Ibom,Ibesikpo Asutan,6.45,1563,34
2021,Akwa Ibom,Mbo,1.24,1542,42
2021,Akwa Ibom,Mbo,1.95,1279,38
2021,Akwa Ibom,Esit - Eket,8.92,1237,30
2021,Anambra,Ihiala,4.48,1294,39
2021,Anambra,Idemili North,3.15,1238,31
2021,Anambra,Idemili South,6.63,1309,38
2021,Anambra,Nnewi North,8.33,1463,24
2021,Anambra,Aguata,4.77,1218,24
2021,Anambra,Njikoka,3.56,1268,32
2021,Anambra,Onitsha North,5.8,1522,28
2021,Anambra,Ogbaru,2.67,1602,18
2021,Anambra,Anambra West,8.8,1447,16
2021,Anambra,Anambra East,6.48,1481,42
2021,Anambra,Awka North,7.5,1292,22
2021,Anambra,Ekwusigo,5.18,1412,36
2021,Anambra,Awka South,5.49,1463,41
2021,Anambra,Ayamelum,5.46,1540,37
2021,Anambra,Dunukofia,2.96,1442,26
2021,Anambra,Anaocha,2.49,1275,16
2021,Anambra,Oyi,5.87,1331,27
2021,Anambra,Onitsha South,6.08,557,17
2021,Anambra,Orumba North,8.71,661,15
2021,Anambra,Orumba South,7.06,613,17
2021,Anambra,Dunukofia,1.49,566,11
2021,Anambra,Nnewi South,4.91,552,17
2021,Bauchi,Gamawa,7.05,615,17
2021,Bauchi,Ganjuwa,7.85,565,9
2021,Bauchi,Toro,5.91,664,14
2021,Bauchi,Giade,3.73,621,12
2021,Bauchi,Tafawa-Balewa,3.49,618,13
2021,Bauchi,Alkaleri,8.26,620,18
2021,Bauchi,Misau,2.57,591,18
2021,Bauchi,Dass,6.75,547,18
2021,Bauchi,Itas/Gadau,5.01,628,17
2021,Bauchi,Darazo,6.2,543,7
2021,Bauchi,Bauchi,3.44,555,16
2021,Bauchi,Ningi,6.58,591,15
2021,Bauchi,Kirfi,2.15,677,15
2021,Bauchi,Katagum,8.99,623,14
2021,Bauchi,Shira,3.99,621,21
2021,Bauchi,Jama'are,2.83,661,18
2021,Bauchi,Zaki,1.06,623,15
2021,Bauchi,Bogoro,5.61,599,13
2021,Bauchi,Damban,7.54,562,18
2021,Bauchi,Warji,5.43,663,13
2021,Bayelsa,Brass,6.92,659,18
2021,Bayelsa,Ogbia,1.42,553,12
2021,Bayelsa,Ekeremor,7.22,2530,33
2021,Bayelsa,Nembe,6.7,2734,16
2021,Bayelsa,Sagbama,5.25,2843,17
2021,Bayelsa,Kolokuma/Opokuma,1.46,2950,37
2021,Bayelsa,Southern Ijaw,2.13,2643,26
2021,Bayelsa,Yenegoa,9.17,2787,44
2021,Benue,Gwer West,3.98,2842,22
2021,Benue,Ukum,4.38,2643,37
2021,Benue,Ushongo,2.24,2578,23
2021,Benue,Guma,9.98,2650,17
2021,Benue,Vandeikya,7.73,2638,43
2021,Benue,Ohimini,3.11,2807,38
2021,Benue,Katsina-Ala,3.86,2836,30
2021,Benue,Konshisha,5.01,2595,17
2021,Benue,Apa,1.03,2645,17
2021,Benue,Kwande,2.59,2479,46
2021,Benue,Ado,3.51,2319,43
2021,Benue,Logo,5.71,2553,30
2021,Benue,Makurdi,2.88,3417,44
2021,Benue,Gboko,1.66,2877,34
2021,Benue,Obi,5.78,3065,37
2021,Benue,Ogbadibo,2.43,3630,32
2021,Benue,Oju,2.61,3474,19
2021,Benue,Agatu,4.08,3511,34
2021,Benue,Buruku,7.37,2806,23
2021,Benue,Okpokwu,8.21,3024,41
2021,Benue,Oturkpo,3.52,2798,42
2021,Benue,Tarka,8.98,2894,29
2021,Benue,Gwer East,1.7,3460,33
2021,Borno,Abadam,3.13,3137,45
2021,Borno,Chibok,7.17,2833,23
2021,Borno,Jere,9.88,3166,26
2021,Borno,Maiduguri,6.25,3026,27
2021,Borno,Kala/Balge,8.68,2884,28
2021,Borno,Askira/Uba,9.73,3074,50
2021,Borno,Marte,4.9,3007,36
2021,Borno,Kaga,9.72,3564,21
2021,Borno,Mobbar,4.74,2737,30
2021,Borno,Bayo,7.03,3542,42
2021,Borno,Monguno,8.3,3017,42
2021,Borno,Ngala,6.27,2936,39
2021,Borno,Nganzai,8.34,3630,40
2021,Borno,Hawul,9.29,3343,34
2021,Borno,Gwoza,9.9,1725,16
2021,Borno,Guzamala,6.79,1989,26
2021,Borno,Shani,8.38,1751,17
2021,Borno,Gubio,4.68,1785,39
2021,Borno,Dikwa,9.04,1943,22
2021,Borno,Kwaya Kusar,3.03,1617,37
2021,Borno,Damboa,2.67,1902,15
2021,Borno,Kukawa,2.37,1879,28
2021,Borno,Konduga,3.83,1755,25
2021,Borno,Mafa,5.6,1856,35
2021,Borno,Biu,9.6,1856,14
2021,Borno,Magumeri,2.2,1780,28
2021,Borno,Bama,2.27,1670,19
2021,Cross River,Calabar South,7.4,2369,18
2021,Cross River,Calabar South,5.11,1945,22
2021,Cross River,Ogoja,1.1,2002,39
2021,Cross River,Obubra,6,2056,29
2021,Cross River,Abi,3.88,2265,26
2021,Cross River,Etung,8.83,2246,37
2021,Cross River,Obanliku,5.7,2224,16
2021,Cross River,Akamkpa,3.7,1803,22
2021,Cross River,Yakurr,3.98,2275,19
2021,Cross River,Yala,1.64,1920,43
2021,Cross River,Boki,7.26,2280,40
2021,Cross River,Ikom,9.1,2391,37
2021,Cross River,Obudu,8.86,2067,27
2021,Cross River,Odukpani,4.2,1860,33
2021,Cross River,Akpabuyo,4.56,2016,19
2021,Cross River,Bekwara,8.4,2322,33
2021,Cross River,Bakassi,2.74,2021,28
2021,Cross River,Bakassi,4.6,2348,18
