year,state,lga,fvi_score,annual_rainfall_mm,population_exposed_thousands
2020,Katsina,Bindawa,6.08,202,112
2020,Katsina,Charanchi,2.07,369,119
2020,Katsina,Dan Musa,8.76,602,180
2020,Katsina,Dandume,1.13,794,142
2020,Katsina,Danja,2.98,369,63
2020,Katsina,Daura,8.36,189,123
2020,Katsina,Dutsi,4.57,517,138
2020,Katsina,Dutsin-Ma,9.44,323,79
2020,Katsina,Faskari,2.74,359,125
2020,Katsina,Funtua,9.27,997,160
2020,Katsina,Ingawa,9.32,381,133
2020,Katsina,Jibia,8.92,580,121
2020,Katsina,Kafur,2.35,469,193
2020,Katsina,Kaita,9.71,380,156
2020,Katsina,Kankara,4.98,800,179
2020,Katsina,Kankia,8.39,804,112
2020,Katsina,Katsina,1.77,779,185
2020,Katsina,Kurfi,9.93,677,121
2020,Katsina,Kusada,6.55,552,84
2020,Katsina,Mai'adua,7.61,927,130
2020,Katsina,Malumfashi,6.93,785,186
2020,Katsina,Mani,6.95,780,199
2020,Katsina,Mashi,2.82,375,145
2020,Katsina,Matazu,1.15,954,102
2020,Katsina,Musawa,5.6,503,196
2020,Katsina,Rimi,6.28,523,55
2020,Katsina,Sabuwa,4.91,554,51
2020,Katsina,Safana,5.14,167,135
2020,Katsina,Sandamu,7.57,202,66
2020,Katsina,Zango,8.54,246,59
2020,Kebbi,Aleiro,6.97,579,142
2020,Kebbi,Arewa-Dandi,4.87,405,167
2020,Kebbi,Argungu,6.61,624,176
2020,Kebbi,Augie,5.14,526,57
2020,Kebbi,Bagudo,3.48,212,168
2020,Kebbi,Birnin Kebbi,4.71,637,79
2020,Kebbi,Bunza,7.27,423,199
2020,Kebbi,Dandi,4.02,765,169
2020,Kebbi,Fakai,4.34,222,189
2020,Kebbi,Gwandu,3.37,872,84
2020,Kebbi,Jega,9.56,520,92
2020,Kebbi,Kalgo,8.24,753,174
2020,Kebbi,Koko/Besse,4.43,811,55
2020,Kebbi,Maiyama,8.11,177,184
2020,Kebbi,Ngaski,7.47,712,76
2020,Kebbi,Sakaba,6.64,385,172
2020,Kebbi,Shanga,6.33,373,87
2020,Kebbi,Suru,9.24,634,142
2020,Kebbi,Wasagu/Danko,5.51,206,174
2020,Kebbi,Yauri,9.08,777,151
2020,Kebbi,Zuru,8.95,483,56
2020,Kogi,Adavi,8.56,589,128
2020,Kogi,Ajaokuta,3.88,464,196
2020,Kogi,Ankpa,9.36,886,66
2020,Kogi,Bassa,2.4,162,162
2020,Kogi,Dekina,6.72,408,184
2020,Kogi,Ibaji,3.92,284,134
2020,Kogi,Idah,7.43,506,71
2020,Kogi,Igalamela-Odolu,4.28,430,57
2020,Kogi,Ijumu,9.91,248,186
2020,Kogi,Kabba/Bunu,1.36,833,197
2020,Kogi,Kogi,5.04,432,61
2020,Kogi,Lokoja,7.94,570,74
2020,Kogi,Mopa-Muro,7.69,791,84
2020,Kogi,Ofu,9.28,403,90
2020,Kogi,Ogori/Magongo,2.34,599,133
2020,Kogi,Okehi,2.95,184,83
2020,Kogi,Okene,9.37,398,60
2020,Kogi,Olamabolo,8.82,973,58
2020,Kogi,Omala,1.5,618,88
2020,Kogi,Yagba East,8.48,213,136
2020,Kogi,Yagba West,1.33,827,91
2020,Kwara,Asa,7.35,505,192
2020,Kwara,Baruten,2.8,887,71
2020,Kwara,Edu,2.03,770,122
2020,Kwara,Ekiti,8.61,264,162
2020,Kwara,Ifelodun,1.33,173,93
2020,Kwara,Ilorin East,2.3,346,165
2020,Kwara,Ilorin South,9.43,967,61
2020,Kwara,Ilorin West,5.06,551,77
2020,Kwara,Irepodun,4.35,815,160
2020,Kwara,Isin,3.59,499,193
2020,Kwara,Kaiama,9.51,408,178
2020,Kwara,Moro,6.01,927,96
2020,Kwara,Offa,7.9,407,127
2020,Kwara,Oke-Ero,2.27,543,200
2020,Kwara,Oyun,4.81,431,60
2020,Kwara,Pategi,8.69,477,104
2020,Lagos,Agege,3.18,781,114
2020,Lagos,Ajeromi-Ifelodun,8.98,838,147
2020,Lagos,Alimosho,1.57,550,172
2020,Lagos,Amuwo-Odofin,6.24,526,62
2020,Lagos,Apapa,6.04,504,104
2020,Lagos,Badagry,9.32,787,162
2020,Lagos,Epe,9.99,779,140
2020,Lagos,Eti-Osa,9.62,717,95
2020,Lagos,Ibeju/Lekki,6.92,422,145
2020,Lagos,Ifako-Ijaye,6.14,522,74
2020,Lagos,Ikeja,7.95,652,129
2020,Lagos,Ikorodu,4.67,422,196
2020,Lagos,Kosofe,9.16,154,175
2020,Lagos,Lagos Island,2.63,245,106
2020,Lagos,Lagos Mainland,8.43,413,143
2020,Lagos,Mushin,4.42,850,117
2020,Lagos,Ojo,3.71,397,173
2020,Lagos,Oshodi-Isolo,1.89,982,68
2020,Lagos,Shomolu,8.19,281,122
2020,Lagos,Surulere,5.62,196,148
2020,Nasarawa,Akwanga,2.23,548,141
2020,Nasarawa,Awe,5.54,483,170
2020,Nasarawa,Doma,3.36,603,104
2020,Nasarawa,Karu,4.4,275,131
2020,Nasarawa,Keana,7.59,297,148
2020,Nasarawa,Keffi,1.4,614,150
2020,Nasarawa,Kokona,6.53,265,195
2020,Nasarawa,Lafia,5.52,640,73
2020,Nasarawa,Nasarawa,1.86,820,198
2020,Nasarawa,Nasarawa-Eggon,7.57,818,97
2020,Nasarawa,Obi,3.48,974,193
2020,Nasarawa,Toto,3.72,710,61
2020,Nasarawa,Wamba,2.88,995,149
2020,Niger,Agaie,9.22,769,97
2020,Niger,Agwara,9.78,803,102
2020,Niger,Bida,2.04,569,146
2020,Niger,Borgu,9.56,727,79
2020,Niger,Bosso,5.85,324,171
2020,Niger,Chanchaga,2.02,335,54
2020,Niger,Edati,4.73,431,138
2020,Niger,Gbako,2.42,366,99
2020,Niger,Gurara,3.59,892,53
2020,Niger,Katcha,3.62,483,56
2020,Niger,Kontagora,6.9,584,118
2020,Niger,Lapai,8.22,372,127
2020,Niger,Lavun,9.51,595,162
2020,Niger,Magama,9.55,232,167
2020,Niger,Mariga,6.42,806,177
2020,Niger,Mashegu,4.94,392,110
2020,Niger,Mokwa,2.5,564,169
2020,Niger,Muya,8.41,880,55
2020,Niger,Paikoro,8.69,358,146
2020,Niger,Rafi,7.35,174,89
2020,Niger,Rijau,4.28,832,155
2020,Niger,Shiroro,5.79,458,97
2020,Niger,Suleja,8.73,466,156
2020,Niger,Tafa,4.85,181,51
2020,Niger,Wushishi,1.95,515,54
2020,Ogun,Abeokuta North,4.58,913,164
2020,Ogun,Abeokuta South,2.96,137,199
2020,Ogun,Ado-Odo/Ota,3.65,520,63
2020,Ogun,Egbado North,1.51,521,129
2020,Ogun,Egbado South,9.61,144,165
2020,Ogun,Ewekoro,4.49,810,150
2020,Ogun,Ifo,1.66,286,54
2020,Ogun,Ijebu East,8.44,754,140
2020,Ogun,Ijebu North,2.25,742,183
2020,Ogun,Ijebu North East,9.74,606,118
2020,Ogun,Ijebu Ode,3.78,926,163
2020,Ogun,Ikenne,3.79,128,150
2020,Ogun,Imeko-Afon,7.4,630,61
2020,Ogun,Ipokia,4.96,346,74
2020,Ogun,Obafemi-Owode,8.17,692,200
2020,Ogun,Odeda,6.26,713,119
2020,Ogun,Odogbolu,1.71,112,152
2020,Ogun,Ogun waterside,9.43,781,124
2020,Ogun,Remo North,5.11,134,162
2020,Ogun,Shagamu,1.76,972,161
2020,Ondo,Akoko North East,4.74,500,54
2020,Ondo,Akoko North West,1.68,993,61
2020,Ondo,Akoko South East,3.17,433,105
2020,Ondo,Akoko South West,4.88,340,162
2020,Ondo,Akure North,3.24,389,134
2020,Ondo,Akure South,8.63,826,186
2020,Ondo,Ese-Odo,9.48,532,166
2020,Ondo,Idanre,4.82,734,124
2020,Ondo,Ifedore,1.92,472,99
2020,Ondo,Ilaje,8.2,843,133
2020,Ondo,Ile-Oluji-Okeigbo,1.41,891,182
2020,Ondo,Irele,5.68,886,105
2020,Ondo,Odigbo,2.61,610,111
2020,Ondo,Okitipupa,9.97,605,89
2020,Ondo,Ondo East,6.4,714,111
2020,Ondo,Ondo West,8.52,465,96
2020,Ondo,Ose,5.16,566,75
2020,Ondo,Owo,6.98,390,166
2020,Osun,Aiyedade,3.86,177,61
2020,Osun,Aiyedire,8.77,807,110
2020,Osun,Atakumosa East,7.54,805,73
2020,Osun,Atakumosa West,3.39,312,171
2020,Osun,Boluwaduro,9.88,490,92
2020,Osun,Boripe,1.88,736,175
2020,Osun,Ede North,4.25,275,193
2020,Osun,Ede South,1.44,756,169
2020,Osun,Egbedore,5.05,966,179
2020,Osun,Ejigbo,2.74,120,138
2020,Osun,Ife Central,2.15,764,151
2020,Osun,Ife East,4.95,239,106
2020,Osun,Ife North,2.3,358,129
2020,Osun,Ife South,5.85,722,141
2020,Osun,Ifedayo,1.4,196,176
2020,Osun,Ifelodun,2.38,766,57
2020,Osun,Ila,8.24,989,72
2020,Osun,Ilesha East,4.75,326,186
2020,Osun,Ilesha West,8.47,601,152
2020,Osun,Irepodun,3.78,405,197
2020,Osun,Irewole,4.71,768,169
2020,Osun,Isokan,5.57,633,143
2020,Osun,Iwo,2.87,994,126
2020,Osun,Obokun,7.71,717,187
2020,Osun,Odo-Otin,9.66,256,89
2020,Osun,Ola-oluwa,8.09,758,114
2020,Osun,Olorunda,7.76,277,125
2020,Osun,Oriade,4.01,689,73
2020,Osun,Orolu,3.95,270,185
2020,Osun,Osogbo,4.7,950,156
2020,Oyo,Afijio,6.54,520,104
2020,Oyo,Akinyele,4.68,270,186
2020,Oyo,Atiba,7.37,292,136
2020,Oyo,Atigbo,1.49,852,102
2020,Oyo,Egbeda,9.55,709,116
2020,Oyo,Ibadan North,7.4,698,194
2020,Oyo,Ibadan North East,9.18,555,162
2020,Oyo,Ibadan North West,5.04,799,82
2020,Oyo,Ibadan South East,4.16,570,85
2020,Oyo,Ibadan South West,2.76,185,147
2020,Oyo,Ibarapa Central,6.28,659,186
2020,Oyo,Ibarapa East,1.81,779,78
2020,Oyo,Ibarapa North,3.33,727,76
2020,Oyo,Ido,7.88,878,182
2020,Oyo,Irepo,4.1,640,82
2020,Oyo,Iseyin,9.05,488,59
2020,Oyo,Itesiwaju,2.99,351,133
2020,Oyo,Iwajowa,1.95,739,168
2020,Oyo,Kajola,6.07,855,137
2020,Oyo,Lagelu,4.33,793,195
2020,Oyo,Ogbomosho North,1.56,961,175
2020,Oyo,Ogbomosho South,3.36,517,140
2020,Oyo,Ogo Oluwa,8.59,810,191
2020,Oyo,Olorunsogo,3.87,386,178
2020,Oyo,Oluyole,7.77,106,80
2020,Oyo,Ona-Ara,9.25,593,178
2020,Oyo,Orelope,4.58,566,60
2020,Oyo,Ori Ire,1.07,383,74
2020,Oyo,Oyo East,8.53,756,65
2020,Oyo,Oyo West,2.35,875,146
2020,Oyo,Saki East,8.07,890,176
2020,Oyo,Saki West,4.62,770,173
2020,Oyo,Surulere,1.35,556,111
2020,Plateau,Barikin Ladi,5.4,593,116
2020,Plateau,Bassa,5.14,302,125
2020,Plateau,Bokkos,1.52,407,77
2020,Plateau,Jos East,5.12,173,138
2020,Plateau,Jos North,6.2,476,58
2020,Plateau,Jos South,8.68,133,143
2020,Plateau,Kanam,9.13,784,186
2020,Plateau,Kanke,9.9,851,116
2020,Plateau,Langtang North,8.37,463,165
2020,Plateau,Langtang South,6.7,833,90
2020,Plateau,Mangu,8.19,217,149
2020,Plateau,Mikang,4.1,578,59
2020,Plateau,Pankshin,6.31,553,120
2020,Plateau,Qua'an Pan,2.07,671,200
2020,Plateau,Riyom,9.88,293,74
2020,Plateau,Shendam,8.59,309,135
2020,Plateau,Wase,1.07,913,110
2020,Rivers,Abua/Odual,9.8,861,60
2020,Rivers,Ahoada East,7.47,648,55
2020,Rivers,Ahoada West,8.32,825,110
2020,Rivers,Akuku Toru,2.91,978,195
2020,Rivers,Andoni,2.26,287,179
2020,Rivers,Asari-Toru,7.48,572,194
2020,Rivers,Bonny,6.14,784,200
2020,Rivers,Degema,8.01,722,175
2020,Rivers,Eleme,4.08,192,188
2020,Rivers,Emohua,1.71,633,173
2020,Rivers,Etche,3.1,570,152
2020,Rivers,Gokana,4.69,830,92
2020,Rivers,Ikwerre,4.91,467,189
2020,Rivers,Khana,8.73,892,99
2020,Rivers,Obia/Akpor,5.72,770,104
2020,Rivers,Ogba/Egbema/Ndoni,5.73,520,164
2020,Rivers,Ogu/Bolo,6.09,316,167
2020,Rivers,Okrika,8.37,227,197
2020,Rivers,Omumma,5.12,517,148
2020,Rivers,Opobo/Nkoro,7.83,576,62
2020,Rivers,Oyigbo,7.35,661,134
2020,Rivers,Port-Harcourt,8.94,307,135
2020,Rivers,Tai,8.82,611,132
2020,Sokoto,Binji,8.02,378,115
2020,Sokoto,Bodinga,2.63,511,61
2020,Sokoto,Dange-Shuni,3.91,537,54
2020,Sokoto,Gada,5.88,604,189
2020,Sokoto,Goronyo,9.46,933,118
2020,Sokoto,Gudu,2.57,680,94
2020,Sokoto,Gwadabawa,5.02,142,195
2020,Sokoto,Illela,4.93,515,98
2020,Sokoto,Isa,9.83,699,52
2020,Sokoto,Kebbe,8.58,927,176
2020,Sokoto,Kware,6,986,200
2020,Sokoto,Rabah,5.43,826,97
2020,Sokoto,Sabon Birni,5.05,922,172
2020,Sokoto,Shagari,7.93,155,140
2020,Sokoto,Silame,3.52,367,153
2020,Sokoto,Sokoto North,4.49,148,104
2020,Sokoto,Sokoto South,8.43,973,193
2020,Sokoto,Tambuwal,2.72,496,84
2020,Sokoto,Tangaza,8.84,540,196
2020,Sokoto,Tureta,5.22,717,193
2020,Sokoto,Wamako,9.56,847,156
2020,Sokoto,Wurno,3.18,897,101
2020,Sokoto,Yabo,1.41,546,161
2020,Taraba,Ardo-Kola,9.08,749,91
2020,Taraba,Bali,1.01,563,54
2020,Taraba,Donga,2,858,117
2020,Taraba,Gashaka,9.43,690,100
2020,Taraba,Gassol,1.28,545,53
2020,Taraba,Ibi,4.86,836,69
2020,Taraba,Jalingo,2.29,948,96
2020,Taraba,Karim-Lamido,7.28,633,81
2020,Taraba,Kurmi,3.49,921,183
2020,Taraba,Lau,5.38,560,190
2020,Taraba,Sardauna,7.42,743,140
2020,Taraba,Takum,4.28,609,102
2020,Taraba,Ussa,9.34,319,130
2020,Taraba,Wukari,9.05,266,156
2020,Taraba,Yorro,2.23,469,159
2020,Taraba,Zing,9.83,848,128
2020,Yobe,Bade,1.1,819,165
2020,Yobe,Bursari,5.31,241,65
2020,Yobe,Damaturu,5.65,699,113
2020,Yobe,Fika,7.35,527,197
2020,Yobe,Fune,5.12,588,186
2020,Yobe,Geidam,1.91,733,115
2020,Yobe,Gujba,9.28,876,114
2020,Yobe,Gulani,8.57,380,177
2020,Yobe,Jakusko,7.89,124,96
2020,Yobe,Karasuwa,10,964,122
2020,Yobe,Machina,5.94,210,58
2020,Yobe,Nangere,6.24,854,72
2020,Yobe,Nguru,1.1,401,134
2020,Yobe,Potiskum,6.8,514,184
2020,Yobe,Tarmua,2.99,745,197
2020,Yobe,Yunusari,3.78,591,199
2020,Yobe,Yusufari,2.16,168,73
2020,Zamfara,Anka,6.87,345,152
2020,Zamfara,Bakura,5.65,996,129
2020,Zamfara,Birnin Magaji,2.69,794,183
2020,Zamfara,Bukkuyum,2.45,970,61
2020,Zamfara,Bungudu,6.69,642,59
2020,Zamfara,Gummi,4.36,333,180
2020,Zamfara,Gusau,6.18,583,154
2020,Zamfara,Kaura Namoda,3.34,200,150
2020,Zamfara,Maradun,9.1,208,67
2020,Zamfara,Maru,8.22,340,61
2020,Zamfara,Shinkafi,8.44,186,128
2020,Zamfara,Talata Mafara,3.12,588,141
2020,Zamfara,Tsafe,7.85,241,172
2020,Zamfara,Zurmi,8.42,778,167
2021,Abia,Aba North,7.14,396,193
2021,Abia,Aba South,1.35,598,133
2021,Abia,Arochukwu,3.58,530,73
2021,Abia,Bende,8.75,248,175
2021,Abia,Ikwuano,3.87,738,177
2021,Abia,Isiala-Ngwa North,9.46,711,138
2021,Abia,Isiala-Ngwa South,2.79,353,101
2021,Abia,Isiukwuato,8.49,184,168
2021,Abia,Obi Ngwa,9.2,594,111
2021,Abia,Ohafia,1.95,834,97
2021,Abia,Osisioma Ngwa,3.55,120,165
2021,Abia,Ugwunagbo,3.57,661,93
2021,Abia,Ukwa East,1.77,132,173
2021,Abia,Ukwa West,3.59,301,187
2021,Abia,Umu-Nneochi,5.68,386,200
2021,Abia,Umuahia North,3.47,984,176
2021,Abia,Umuahia South,3.37,367,126
2021,Adamawa,Demsa,6.61,907,100
2021,Adamawa,Fufore,6.61,741,78
2021,Adamawa,Ganye,3.74,125,91
2021,Adamawa,Girei,3.81,380,170
2021,Adamawa,Gombi,6.29,615,187
2021,Adamawa,Guyuk,5.33,915,59
2021,Adamawa,Hong,5.44,902,74
2021,Adamawa,Jada,5.87,644,157
2021,Adamawa,Lamurde,3.89,984,165
2021,Adamawa,Madagali,8.99,177,199
2021,Adamawa,Maiha,2.79,657,154
2021,Adamawa,Mayo-Belwa,4.73,499,52
2021,Adamawa,Michika,4.34,202,83
2021,Adamawa,Mubi North,5.85,688,139
2021,Adamawa,Mubi South,4.14,939,152
2021,Adamawa,Numan,3.7,375,155
2021,Adamawa,Shelleng,2.45,750,197
2021,Adamawa,Song,8.37,910,81
2021,Adamawa,Toungo,2.27,125,126
2021,Adamawa,Yola North,9.1,411,124
2021,Adamawa,Yola South,6.23,788,184
2021,Akwa Ibom,Abak,7.66,861,112
2021,Akwa Ibom,Eastern Obolo,6.4,549,81
2021,Akwa Ibom,Eket,9.76,154,105
2021,Akwa Ibom,Esit - Eket,1.91,590,86
2021,Akwa Ibom,Essien Udim,6.35,270,107
2021,Akwa Ibom,Etim Ekpo,8.03,564,135
2021,Akwa Ibom,Etinan,8.73,766,140
2021,Akwa Ibom,Ibeno,4.34,952,149
2021,Akwa Ibom,Ibesikpo Asutan,8.89,780,71
2021,Akwa Ibom,Ibiono Ibom,4.23,137,123
2021,Akwa Ibom,Ika,5.98,928,111
2021,Akwa Ibom,Ikono,4.82,115,129
2021,Akwa Ibom,Ikot Abasi,8.76,362,138
2021,Akwa Ibom,Ikot Ekpene,6.31,159,80
2021,Akwa Ibom,Ini,3.9,231,145
2021,Akwa Ibom,Itu,1.12,973,84
2021,Akwa Ibom,Mbo,1.33,179,103
2021,Akwa Ibom,Mkpat Enin,3.68,317,159
2021,Akwa Ibom,Nsit Atai,3.97,320,109
2021,Akwa Ibom,Nsit Ibom,2.13,147,187
2021,Akwa Ibom,Nsit Ubium,5.99,137,51
2021,Akwa Ibom,Obot Akara,5.97,810,190
2021,Akwa Ibom,Okobo,5.84,737,83
2021,Akwa Ibom,Onna,9.46,181,143
2021,Akwa Ibom,Oron,8.17,409,160
2021,Akwa Ibom,Oruk Anam,8.68,697,102
2021,Akwa Ibom,Udung Uko,3.78,814,178
2021,Akwa Ibom,Ukanafun,1.27,860,124
2021,Akwa Ibom,Uruan,7.85,396,69
2021,Akwa Ibom,Urue-Offong/Oruko,8.36,698,104
2021,Akwa Ibom,Uyo,5.96,302,121
2021,Anambra,Aguata,9.35,639,186
2021,Anambra,Anambra East,6.77,330,76
2021,Anambra,Anambra West,5.43,528,177
2021,Anambra,Anaocha,8.93,459,102
2021,Anambra,Awka North,5.77,784,172
2021,Anambra,Awka South,7.42,644,143
2021,Anambra,Ayamelum,1.09,240,149
2021,Anambra,Dunukofia,7.16,663,107
2021,Anambra,Ekwusigo,7.01,275,171
2021,Anambra,Idemili North,8.15,787,71
2021,Anambra,Idemili South,3.61,826,97
2021,Anambra,Ihiala,6.16,437,99
2021,Anambra,Njikoka,7.39,291,186
2021,Anambra,Nnewi North,3.16,615,183
2021,Anambra,Nnewi South,3.23,605,194
2021,Anambra,Ogbaru,6.45,827,60
2021,Anambra,Onitsha North,3.58,682,131
2021,Anambra,Onitsha South,4.56,835,133
2021,Anambra,Orumba North,4.54,710,154
2021,Anambra,Orumba South,2.06,438,149
2021,Anambra,Oyi,7.91,978,200
2021,Bauchi,Alkaleri,7.62,423,101
2021,Bauchi,Bauchi,9.19,710,68
2021,Bauchi,Bogoro,6.31,203,65
2021,Bauchi,Damban,6.76,863,197
2021,Bauchi,Darazo,1.48,587,160
2021,Bauchi,Dass,5.26,793,138
2021,Bauchi,Gamawa,1.55,193,50
2021,Bauchi,Ganjuwa,4.27,804,56
2021,Bauchi,Giade,7.36,160,70
2021,Bauchi,Itas/Gadau,9.35,530,67
2021,Bauchi,Jama'are,8.63,975,91
2021,Bauchi,Katagum,5.76,421,200
2021,Bauchi,Kirfi,6.85,388,200
2021,Bauchi,Misau,3.37,787,165
2021,Bauchi,Ningi,7.59,592,156
2021,Bauchi,Shira,3.26,546,200
2021,Bauchi,Tafawa-Balewa,7.21,314,96
2021,Bauchi,Toro,6.66,430,150
2021,Bauchi,Warji,5.63,885,65
2021,Bauchi,Zaki,4.24,673,147
2021,Bayelsa,Brass,2.98,925,117
2021,Bayelsa,Ekeremor,4.47,576,129
2021,Bayelsa,Kolokuma/Opokuma,9.48,681,131
2021,Bayelsa,Nembe,8.36,678,185
2021,Bayelsa,Ogbia,8.76,153,197
2021,Bayelsa,Sagbama,4.26,531,147
2021,Bayelsa,Southern Ijaw,6.74,950,115
2021,Bayelsa,Yenegoa,7.06,843,57
2021,Benue,Ado,6.13,300,149
2021,Benue,Agatu,7,146,157
2021,Benue,Apa,7.61,960,72
2021,Benue,Buruku,5.57,997,126
2021,Benue,Gboko,7.06,965,128
2021,Benue,Guma,2.08,715,187
2021,Benue,Gwer East,9.75,436,172
2021,Benue,Gwer West,1.31,733,173
2021,Benue,Katsina-Ala,7.35,322,120
2021,Benue,Konshisha,5.22,270,98
2021,Benue,Kwande,5.75,144,69
2021,Benue,Logo,8.98,337,138
2021,Benue,Makurdi,4,195,103
2021,Benue,Obi,8.05,468,127
2021,Benue,Ogbadibo,3.24,644,91
2021,Benue,Ohimini,4.23,477,154
2021,Benue,Oju,7.55,829,116
2021,Benue,Okpokwu,9.01,199,145
2021,Benue,Oturkpo,3.75,517,68
2021,Benue,Tarka,5.64,305,170
2021,Benue,Ukum,9.01,826,73
2021,Benue,Ushongo,6.38,721,148
2021,Benue,Vandeikya,8.57,656,73
2021,Borno,Abadam,9.65,523,146
2021,Borno,Askira/Uba,1.22,301,151
2021,Borno,Bama,4.01,231,197
2021,Borno,Bayo,7.03,759,77
2021,Borno,Biu,8.28,884,84
2021,Borno,Chibok,4.31,440,112
2021,Borno,Damboa,6.35,629,91
2021,Borno,Dikwa,9.25,515,96
2021,Borno,Gubio,6.36,392,157
2021,Borno,Guzamala,3.55,905,131
2021,Borno,Gwoza,2.78,700,159
2021,Borno,Hawul,1.26,563,91
2021,Borno,Jere,5.34,999,88
2021,Borno,Kaga,2.05,788,98
2021,Borno,Kala/Balge,8.29,837,166
2021,Borno,Konduga,6.72,549,131
2021,Borno,Kukawa,2.11,243,50
2021,Borno,Kwaya Kusar,6.66,663,136
2021,Borno,Mafa,1.01,247,64
2021,Borno,Magumeri,6.48,717,85
2021,Borno,Maiduguri,5.51,137,200
2021,Borno,Marte,4.17,305,91
2021,Borno,Mobbar,3.59,977,92
2021,Borno,Monguno,5.1,941,187
2021,Borno,Ngala,7.82,745,105
2021,Borno,Nganzai,5.73,540,120
2021,Borno,Shani,3.67,297,141
2021,Cross River,Abi,9.87,727,139
2021,Cross River,Akamkpa,2.39,753,197
2021,Cross River,Akpabuyo,8.53,441,127
2021,Cross River,Bakassi,5.96,561,99
2021,Cross River,Bekwara,9.04,696,134
2021,Cross River,Biase,8.89,394,95
2021,Cross River,Boki,8.63,242,145
2021,Cross River,Calabar South,8.25,571,163
2021,Cross River,Calabar-Municipal,1.07,264,130
2021,Cross River,Etung,1.55,859,126
2021,Cross River,Ikom,7.69,469,196
2021,Cross River,Obanliku,3.23,752,196
2021,Cross River,Obubra,1.73,376,163
2021,Cross River,Obudu,1.43,487,180
2021,Cross River,Odukpani,7.25,691,101
2021,Cross River,Ogoja,3.18,302,139
2021,Cross River,Yakurr,7.31,285,114
2021,Cross River,Yala,5.54,299,183
2021,Delta,Aniocha North,9.51,194,122
2021,Delta,Aniocha South,7.98,303,78
2021,Delta,Bomadi,1.47,301,61
2021,Delta,Burutu,6.07,344,62
2021,Delta,Ethiope East,9.31,954,186
2021,Delta,Ethiope West,1.58,368,158
2021,Delta,Ika North East,8.77,239,109
2021,Delta,Ika South,4.93,166,171
2021,Delta,Isoko North,7.92,130,115
2021,Delta,Isoko South,9.49,945,108
2021,Delta,Ndokwa East,4.83,907,92
2021,Delta,Ndokwa West,8.96,951,96
2021,Delta,Okpe,9.67,877,147
2021,Delta,Oshimili North,6.19,342,153
2021,Delta,Oshimili South,4.31,342,197
2021,Delta,Patani,1.74,635,83
2021,Delta,Sapele,9.42,450,114
2021,Delta,Udu,2.3,223,192
2021,Delta,Ughelli North,3.03,311,73
2021,Delta,Ughelli South,6.63,405,150
2021,Delta,Ukwuani,7.38,947,143
2021,Delta,Uvwie,6.27,297,132
2021,Delta,Warri North,1.72,336,84
2021,Delta,Warri South,4.6,923,143
2021,Delta,Warri South West,2.35,824,158
2021,Ebonyi,Abakaliki,1.9,248,159
2021,Ebonyi,Afikpo North,4.95,729,73
2021,Ebonyi,Afikpo South,1.56,864,96
2021,Ebonyi,Ebonyi,8.79,888,125
2021,Ebonyi,Ezza North,4.61,963,166
2021,Ebonyi,Ezza South,8.61,455,176
2021,Ebonyi,Ikwo,1.05,379,63
2021,Ebonyi,Ishielu,3.77,608,168
2021,Ebonyi,Ivo,3.43,791,143
2021,Ebonyi,Izzi,7.22,772,187
2021,Ebonyi,Ohaozara,2.99,894,162
2021,Ebonyi,Ohaukwu,8.63,442,185
2021,Ebonyi,Onicha,7.22,283,170
2021,Edo,Akoko-Edo,8.17,708,120
2021,Edo,Egor,5.44,799,84
2021,Edo,Esan Central,5.98,331,111
2021,Edo,Esan North East,9.72,281,141
2021,Edo,Esan South East,4.31,869,103
2021,Edo,Esan West,6.56,613,69
2021,Edo,Etsako Central,5.86,603,122
2021,Edo,Etsako East,2.98,901,71
2021,Edo,Etsako West,1.87,542,197
2021,Edo,Igueben,6.03,304,175
2021,Edo,Ikpoba-Okha,7.83,645,196
2021,Edo,Oredo,7.22,552,193
2021,Edo,Orhionmwon,2.89,802,163
2021,Edo,Ovia North East,6.14,521,58
2021,Edo,Ovia South West,5.49,235,132
2021,Edo,Owan East,7.49,205,111
2021,Edo,Owan West,1.37,117,104
2021,Edo,Uhunmwonde,3.73,195,82
2021,Ekiti,Ado Ekiti,4.9,900,114
2021,Ekiti,Aiyekire (Gbonyin),8.52,583,167
2021,Ekiti,Efon,7.95,623,66
2021,Ekiti,Ekiti East,1.47,643,64
2021,Ekiti,Ekiti South West,2.34,906,93
2021,Ekiti,Ekiti West,6.97,375,163
2021,Ekiti,Emure,1.5,902,114
2021,Ekiti,Ido-Osi,7.33,558,177
2021,Ekiti,Ijero,9.11,113,54
2021,Ekiti,Ikere,2.28,352,126
2021,Ekiti,Ikole,3.89,669,109
2021,Ekiti,Ilejemeji,5.94,207,177
2021,Ekiti,Irepodun/Ifelodun,4.46,719,50
2021,Ekiti,Ise/Orun,3.02,407,139
2021,Ekiti,Moba,8.94,435,193
2021,Ekiti,Oye,3.01,869,92
2021,Enugu,Aninri,6.29,484,200
2021,Enugu,Awgu,9.42,479,53
2021,Enugu,Enugu East,1.14,902,95
2021,Enugu,Enugu North,6.74,849,63
2021,Enugu,Enugu South,7.09,883,198
2021,Enugu,Ezeagu,9.59,113,121
2021,Enugu,Igbo-Etiti,1.58,710,165
2021,Enugu,Igbo-Eze North,5.39,154,190
2021,Enugu,Igbo-Eze South,3.25,792,155
